Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_TV_FIT","fit1","sfdc-system","kube-node-recycler-54dc9466dc-pq2gp","tvm","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-6b7f94958d-9bgt4","tvm","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","kube-system","aws-load-balancer-controller-6df5fd4844-642dp","tvm","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","kube-system","cluster-autoscaler-558b9f4867-cq5rn","tvm","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","stride-eks-components","metadata-concealer-9zf8s","tvm","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-6dddccb97-t45bh","tvm","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-7654757d54-qv2vs","tvm","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-6d77847b76-8ffjz","tvm","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","fit","cloudbastion-fit-tests-b95bdff5f-jltns","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","cloudmap-api-fit-tests-5957dd5887-vjtk7","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","cloudmap-scanners-fit-tests-576b595555-x6qxp","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","dns-fit-tests-6d6974f877-rjvmj","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","fit-controller-7f9558598d-rb82n","tvm","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","fit","fit-controller-service-fit-tests-dd4d59b67-pgl48","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","fit-test-twister-5646c968dc-578d7","tvm","fit","fit-test-twister",,"null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","fit","fit-test-twister-fit-tests-5546d56c8c-h7js5","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","fit-validation-tests-7865799568-p8ftp","tvm","fit","integration-test-service","fit-test-twister1","null","false",false,false,false
"aag-stage1","SS_TV_FIT","fit1","fit","kraken-fit-tests-6f9bbd8447-552ks","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","nessus-fit-tests-77b58bfc7c-csz6b","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","publicproxy-fit-tests-858755df85-bxxlf","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","sai-gateway-fit-tests-5bddf57dd7-vg58r","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","soter-connectivity-fit-tests-5595848889-g4x95","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","fit","tvmdbautomation-fit-tests-5f46ccdb9c-4gbvm","tvm","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_TV_FIT","fit1","opa","opa-5d5c954c77-9b4tb","tvm","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","madkub-webhook","madkub-injector-webhook-deployment-59676c9586-f5m7b","tvm","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","kube-state-metrics-0","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","kube-state-metrics-1","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","kube-state-metrics-2","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","collectd-6gmlx","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","metrics-server-7987557647-6bt4v","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","sfdc-cluster-logging-ds-qgvxh","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","sfdc-cluster-metrics-deploy-6556b7fdf5-dj2m5","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","dva-system","sfdc-cluster-metrics-ds-764q7","tvm","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_TV_FIT","fit1","collection-webhook","collection-injector-webhook-deployment-5bfb7fb794-9wd44","tvm","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","sfdc-system","kube-node-recycler-88cc675f9-zwz2d","unknown","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","madkub-injector-watchdog","madkub-injector-watchdog-68d964d7f8-96bk4","unknown","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","kube-system","aws-load-balancer-controller-545f5879ff-7pnsw","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","kube-system","cluster-autoscaler-74664d7d47-77rqw","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","kube-system","ebs-csi-controller-75bc8f6445-8dk7x","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","kube-system","ebs-csi-node-4nbls","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","kube-system","snapshot-controller-d99845b79-2wnsv","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","kube-system","snapshot-validation-766844577f-pmcgg","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","stride-eks-components","metadata-concealer-7hvwc","unknown","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","resultng","resultng-elasticsearch-5bc9db76dd-6hsrn","unknown","cianalytics","resultng",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","resultng","resultng-kibana-5c9fbdb75-5nmsx","unknown","cianalytics","resultng",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","resultng","resultng-kibana-assets-8669598649-4c6pr","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","stampy-webhook","stampy-webhook-synthetic-test-runner-76dcbf5796-9kv2s","unknown","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","stampy-webhook","stampy-webhook-synthetic-test-target-8587498cf7-8pccb","unknown","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","stampy-webhook","zstampy-webhook-webhook-deployment-7bf85bdcff-h4vq9","unknown","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","opa","opa-57d499cf79-56jqc","unknown","cianalytics","resultng","resultng1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","madkub-webhook","madkub-injector-webhook-deployment-68d76cb96d-4wf57","unknown","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","dva-system","kube-state-metrics-0","unknown","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","dva-system","collectd-2n4k5","unknown","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","dva-system","metrics-server-74776d4c6f-mmpdq","unknown","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","dva-system","sfdc-cluster-logging-ds-drj92","unknown","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","dva-system","sfdc-cluster-metrics-deploy-54576c5646-q8bzl","unknown","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","dva-system","sfdc-cluster-metrics-ds-5w84c","unknown","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FM_ANA","resultng1","collection-webhook","collection-injector-webhook-deployment-86bbd98d8-2jcgq","unknown","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","sfdc-system","kube-node-recycler-76dd7f64cf-q9z7t","dnr","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-6947687b64-bvzng","dnr","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","kube-system","aws-load-balancer-controller-79ddbb88b8-gb2sh","dnr","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","kube-system","cluster-autoscaler-5f466f648-9wsfq","dnr","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","stride-eks-components","metadata-concealer-ptjkw","dnr","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-869b4447f7-kqkkl","dnr","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-f9679cd66-7jrh9","dnr","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-6cf887c8cb-2ps84","dnr","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","fit","ajnawrangler-fit-tests-67787c9b9d-svhn6","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","cloudbastion-fit-tests-cbcf4bb-sqcrz","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","clyde-fit-tests-bff64f694-9srg8","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","dnr-k2p-fit-tests-8dbc7c874-6p8sl","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","dnrk2s-fit-tests-5895c7dd58-wqt4v","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","dnrmolokai-fit-tests-795cd7549d-4fdhd","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","dnr-normalizer-fit-tests-584899f54-7k7j5","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","dns-fit-tests-67bdfd7c78-wdrbs","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","fit-controller-777d99f7b8-t6ggp","dnr","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","fit","fit-controller-service-fit-tests-78b5989d78-6g5bj","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","fit-results-publisher-fit-tests-6dbb6458bd-bxp69","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","fit-test-twister-5b4558bf85-hm5rw","dnr","fit","fit-test-twister",,"null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","fit","fit-test-twister-fit-tests-6c5b59c9c4-9xl29","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","fit-validation-tests-6587596889-pv7vx","dnr","fit","integration-test-service","fit-test-twister1","null","false",false,false,false
"aag-stage1","SS_DR_FIT","fit1","fit","publicproxy-fit-tests-65d9898cd4-nfjfj","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","fit","soter-connectivity-fit-tests-5cbd4c68d8-j2ct6","dnr","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_DR_FIT","fit1","opa","opa-757f49bd6c-b78fl","dnr","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","madkub-webhook","madkub-injector-webhook-deployment-78f744c759-nfwgc","dnr","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","kube-state-metrics-0","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","kube-state-metrics-1","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","kube-state-metrics-2","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","collectd-rjbdj","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","metrics-server-7bb979f767-s22h8","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","sfdc-cluster-logging-ds-2sxbs","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","sfdc-cluster-metrics-deploy-6fdcb5d848-cxtxz","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","dva-system","sfdc-cluster-metrics-ds-7vxph","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_FIT","fit1","collection-webhook","collection-injector-webhook-deployment-6b75f7dbd6-c85l9","dnr","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_MO_AJA","k8s","sfdc-system","kube-node-recycler-7c9fb5ff8f-bb2g9","monitoring","sam","clustermanagement","clustermanagement1","null","null",false,false,false
