servicename,bom_prod_adoption,bom_nonprod_adoption,bom_prod_adoption_percent,bom_nonprod_adoption_percent,bom_prod_fkp,bom_prod_total,bom_nonprod_fkp,bom_nonprod_total
java-pravesh-sharma,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-prerna,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-princearora,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
java-psharman,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-psurajkumar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-purnima,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-pwaligora,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-pyun,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-raakula,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rachana-devi,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
java-rajat-tyagi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rajib-rath,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rakesh-karanth,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-redis-v1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rgooptu,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ria-jaiswal,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rida-khan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ritesh-ranjan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rjaganwar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rkasodariya,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
java-rkaveti,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rkaveti1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rkhilrani,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rnoufal,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rramdhani,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rverma,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-rviswabramana,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-saalibilli,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sabique-khan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sagardeshpande,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sah,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sah-suraj,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-saipogaru,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-salil,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sample-nehacodelab,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sanshray-dewangan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sanskratimittal,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-santhosh-kumar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-santosh-miriyala,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sarahparker,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-saravanaprabhu-sr,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sathish-balaji,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-satvik-gupta,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-schhajed,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-scoppieters,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sejaljaiswal,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-service-pappukumar-chaudhary,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-seshagiri-rao,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shankar-rc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shantanu-nandi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sharad-sharma,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sharath-rallabandi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sharmapooja,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shilpa-proxyservice,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shilpi-mittal,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shimin-song,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shivam2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shivamarora,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
java-shreyas-pradhan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-shrreyasingh,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-simranjeetsingh1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sjoharapurkar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sjorwekar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-skempf,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-skleinorbach,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-skusumanchi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-slella,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-smriti-gupta,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-somesh-patil,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-soruganti,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sourav-mukherjee-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sperumala,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-srijan-bhatnagar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-srinath-balaji,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-srinivas-maila,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-srj,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ssalamon2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ssawhney,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sshubhikhandelwal,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sssuruvu,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ssuruvu,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-stephen-kuo,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-stuart-blair,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-sudhanarayanan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-suraj-sah,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-surapap,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-surender-singh,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-syedzuman-husain,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-takshil-rastogi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tdemoraisribeiro,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-thomas-foulon,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-thurek,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tianjun-li,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tkariveda,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tle,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-toshikagupta,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tparthasarathi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tscanlon,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-tstarbow,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-uyedla,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vaibhavpandey,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vakkineni,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-varun-meher,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vdhandapani,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vgarg,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vgumennyy,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vijay-kota,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vijay-natarajan,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vijayakumar-t,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vijaykota,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vikas-meena,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vkomirisetti,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vpaduchuri,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
java-vpaduchuri-3,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vpuripanda,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vsolanki,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vtalamanchi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vvimalkumar,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-vyarovoy,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-wjin,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-wpoch,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-xifanchen,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ybandel,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-yganji,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-yi-qin,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-yizmailov,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-ymarom,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-yuhao,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-yunpengxiao,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-yxiang,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
java-zgoldberg,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
javaapp,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
javabrew-dx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-fpp-test-2,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
jdouglas-python-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-2,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-3,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-4,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-5,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-6,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-s-3-example-app,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jdouglas-python-s-3-example-app-1,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jeeves,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
joel-fedx-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jstest-service,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
juanma-dev-docs-en,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
jw-python-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
k2kblackjackjob,0.0% (0/2),50.0% (1/2),0.0,50.0,0,2,1,2
k2kinfra,0.0% (0/2),0.0% (0/0),0.0,0.0,0,2,0,0
k8s-lime,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kaiju-agent,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
kaiju-s-3-addon,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kakarot,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
karan-fedx-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
katib-controller,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kepler-spark,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
key-event-monitoring-cfg,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
keystone-falcon-backup,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kilonova-node-npm-lib-example,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kislay-sample-python-app,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kmsinfra,50.9% (27/53),45.0% (9/20),50.943396226415096,45.0,27,53,9,20
knative-test-knasser2,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
knative-test-ksie,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
kr-test-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ks-fedx-demo-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ks-fedx-test-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ks-fedx-test-service-one,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ks-fedx-test-service-prod,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
ks-fedx-test-service-stage,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
ks-fedx-test-service-two,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ksbackenduidbsvc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kshiah-sfci-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
kv-addon,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
l7waf-fit-validator,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
lambda-addon-docker-poc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
lambda-data-transfer-validation,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
lambda-last-search-tracker,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
landing-zone,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
lime,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
limgrave,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
log-aggregator2-log-aggregator2-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
log-livetail,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
log-livetail-collector,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
logexporter-deployment,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
logs-opensearch-infra,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
louper,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
lsc-content-svc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
lume-design-system,100.0% (4/4),100.0% (5/5),100.0,100.0,4,4,5,5
lumos-manifest-validator,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
magister,0.0% (0/29),0.0% (0/13),0.0,0.0,0,29,0,13
mai-api-gateway,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mailcatcher-dns,100.0% (36/36),100.0% (7/7),100.0,100.0,36,36,7,7
management-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mapagent,0.0% (0/0),0.0% (0/8),0.0,0.0,0,0,0,8
mapcontroller,0.0% (0/0),0.0% (0/8),0.0,0.0,0,0,0,8
marci-is-cool,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
marketing-automation-interactions-gateway,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mars,100.0% (56/56),90.9% (10/11),100.0,90.9090909090909,56,56,10,11
maui,0.0% (0/0),0.0% (0/2),0.0,0.0,0,0,0,2
mauiinfra,0.0% (0/0),0.0% (0/2),0.0,0.0,0,0,0,2
mauiui,0.0% (0/0),0.0% (0/2),0.0,0.0,0,0,0,2
mcdatatier-postrelease,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mce-nimbus-ui,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mce-orchard-ui,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mce-slg,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
mce-ups-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mcn-prime-reports,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mcn-telemetry-exporter,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mco-provisioner,0.0% (0/0),100.0% (4/4),0.0,100.0,0,0,4,4
mco-redis-m,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
mco-redis-s,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
mco-stn,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
mdas-fedx-definitions,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mdas-storage-druid-operator,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mdas-storage-events-druid-zk,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mdas-trace-api-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mds-collector-service,100.0% (1/1),100.0% (2/2),100.0,100.0,1,1,2,2
mds-deployment-job,100.0% (1/1),100.0% (2/2),100.0,100.0,1,1,2,2
mds-mts-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mds-orchestrator-service,100.0% (1/1),100.0% (2/2),100.0,100.0,1,1,2,2
memeforce-admin,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
memeforce-example-app,0.0% (0/0),100.0% (4/4),0.0,100.0,0,0,4,4
memeforce-humor-engine,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mesh-fit-test,0.0% (0/0),100.0% (9/9),0.0,100.0,0,0,9,9
mesh-opa-policy,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mesh-service-app1,0.0% (0/0),100.0% (6/6),0.0,100.0,0,0,6,6
mesh-service-config,100.0% (165/165),100.0% (62/62),100.0,100.0,165,165,62,62
metering-buffered-ingestor,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
metering-buffered-ingestor-poc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
metering-mdas-schema-manager-rds,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
metro,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mfg-tools,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mfg-tools-fedx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
midgard-ui,0.0% (0/0),0.0% (0/2),0.0,0.0,0,0,0,2
mimir,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
minilink,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mission-control,100.0% (2/2),100.0% (2/2),100.0,100.0,2,2,2,2
mj-adhoc-query-service-executor,100.0% (4/4),100.0% (2/2),100.0,100.0,4,4,2,2
mj-c12-app,100.0% (7/7),100.0% (2/2),100.0,100.0,7,7,2,2
mj-central-deploy,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-cms-cdn,100.0% (7/7),100.0% (2/2),100.0,100.0,7,7,2,2
mj-cms-pki,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-datatier-admin,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-datatier-lambda,100.0% (7/7),100.0% (2/2),100.0,100.0,7,7,2,2
mj-datatier-patching,100.0% (7/7),100.0% (2/2),100.0,100.0,7,7,2,2
mj-dexpublisher,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-drham-backupmanager,100.0% (1/1),100.0% (2/2),100.0,100.0,1,1,2,2
mj-drham-dexenginedb,100.0% (1/1),100.0% (2/2),100.0,100.0,1,1,2,2
mj-drham-lazarus-alert-service,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-drham-lazarus-backup-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-fuel-ucekr,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-gdou-sync-service,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-hydration-resurrection-worker,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-interactive-content-ssjs,100.0% (2/2),100.0% (1/1),100.0,100.0,2,2,1,1
mj-keyvalue,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-mcn-airflow,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-mcn-telemetry-config,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-mrkt-hec-listener,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-msapi-aokslots,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-msapi-slots,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-omm-archiveslot,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-qs-smoketest,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-setup-tls-workflows,100.0% (7/7),100.0% (2/2),100.0,100.0,7,7,2,2
mj-sharedfit,100.0% (5/5),100.0% (2/2),100.0,100.0,5,5,2,2
mj-splunk-uf-k8s,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mj-ssrsdatareports,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
mj-talon-dotnet,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
ml-alert-evaluator,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
ml-data-trans-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ml-spaas,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ml-spaas-cpx,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ml-spaas-fad,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mllake-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mobileappcatalog,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mocking-backend-service-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
mocking-service-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
modelstore-db,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
moncfg,0.0% (0/1),0.0% (0/5),0.0,0.0,0,1,0,5
moncloud-alerting,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-alerts-api,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-alerts-stress,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-am-experience-protomaps,100.0% (4/4),100.0% (5/5),100.0,100.0,4,4,5,5
ms-api-community-bridge-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-auth-server-service,0.0% (0/0),0.0% (0/1),0.0,0.0,0,0,0,1
ms-cryptography-services-team-restricted-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-deploy-node-example,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-ingestion-activities-kafka-infra,100.0% (3/3),100.0% (3/3),100.0,100.0,3,3,3,3
ms-ingestion-kafka-operator,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-ingestion-logs-kafka-infra,100.0% (3/3),100.0% (3/3),100.0,100.0,3,3,3,3
ms-ingestion-metrics-kafka-connect-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-ingestion-metrics-kafka-infra,100.0% (3/3),100.0% (3/3),100.0,100.0,3,3,3,3
ms-ingestion-s3-infra,100.0% (3/3),100.0% (3/3),100.0,100.0,3,3,3,3
ms-ingestion-traces-kafka-infra,100.0% (3/3),100.0% (3/3),100.0,100.0,3,3,3,3
ms-ingestion-transform-test,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-log-aggregator-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-mdas-druid,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-mdas-trace-processor,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-metering-airflow-config,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-metering-sequoia-processor-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-mop-enrichment-service,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-op-common-enrichment-service-infra,0.0% (0/0),100.0% (2/2),0.0,100.0,0,0,2,2
ms-op-common-enrichment-service-restricted-infra,0.0% (0/0),100.0% (3/3),0.0,100.0,0,0,3,3
ms-op-common-metadata-service-infra,100.0% (1/1),100.0% (4/4),100.0,100.0,1,1,4,4
ms-op-druid-metrics-store,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-op-druid-metrics-zk,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-op-prometheus-operator,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-opensearch-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-otel-collector,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-prodeng-gater-poc,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-q3-anypoint-tests-e2e,100.0% (3/3),100.0% (5/5),100.0,100.0,3,3,5,5
ms-q3-platform-cloudhub-tests-e2e,100.0% (3/3),100.0% (5/5),100.0,100.0,3,3,5,5
ms-runtime-services-mulesoft-cp-common-infra,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
ms-secrets-manager-ui,100.0% (3/3),100.0% (5/5),100.0,100.0,3,3,5,5
ms-sparq-docs,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
msfit-efs-csi,0.0% (0/0),100.0% (1/1),0.0,100.0,0,0,1,1
